Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,PairCode,BaseCurrency,QuoteCurrency,Category,IsCommodityLinked,IsSafeHaven
2025-08-29 22:00:00+01:00,0.5898661017417908,0.5898661017417908,0.5898661017417908,0.5898661017417908,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 00:00:00+01:00,0.5896921753883362,0.5898661017417908,0.5894836187362671,0.5897965431213379,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 01:00:00+01:00,0.5899009108543396,0.5908070206642151,0.5898312926292419,0.5908070206642151,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 02:00:00+01:00,0.5908419489860535,0.5908419489860535,0.5898312926292419,0.5905976891517639,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 03:00:00+01:00,0.5908419489860535,0.5914360284805298,0.5905976891517639,0.5911213755607605,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 04:00:00+01:00,0.5909816026687622,0.5909816026687622,0.5905976891517639,0.5908419489860535,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 05:00:00+01:00,0.5908070206642151,0.5908070206642151,0.5902142524719238,0.5902839303016663,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 06:00:00+01:00,0.5902490615844727,0.5905279517173767,0.5902142524719238,0.5903187990188599,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 07:00:00+01:00,0.5902839303016663,0.5904581546783447,0.5896574258804321,0.5899357199668884,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 08:00:00+01:00,0.5898312926292419,0.5903536081314087,0.5892404317855835,0.5903536081314087,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 09:00:00+01:00,0.5903884768486023,0.5916109681129456,0.5903536081314087,0.5916109681129456,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 10:00:00+01:00,0.5915759801864624,0.5915759801864624,0.5909118056297302,0.5911563038825989,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 11:00:00+01:00,0.591191291809082,0.5914010405540466,0.5907721519470215,0.5908768773078918,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 12:00:00+01:00,0.5908768773078918,0.5909816026687622,0.5904930233955383,0.5907721519470215,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 13:00:00+01:00,0.5907023549079895,0.5907023549079895,0.5900749564170837,0.5902490615844727,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 14:00:00+01:00,0.5901445746421814,0.5903884768486023,0.5899357199668884,0.5899357199668884,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 15:00:00+01:00,0.5900400876998901,0.5905976891517639,0.5900400876998901,0.5905976891517639,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 16:00:00+01:00,0.5904930233955383,0.5904930233955383,0.590179443359375,0.5902490615844727,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 17:00:00+01:00,0.5901445746421814,0.5904581546783447,0.5899009108543396,0.5902839303016663,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 18:00:00+01:00,0.5902839303016663,0.5902839303016663,0.5900400876998901,0.5901445746421814,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 19:00:00+01:00,0.5901445746421814,0.5902839303016663,0.5900749564170837,0.5902839303016663,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 20:00:00+01:00,0.5902490615844727,0.5905976891517639,0.5902490615844727,0.5905976891517639,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 21:00:00+01:00,0.5905976891517639,0.5906325578689575,0.5904233455657959,0.5904930233955383,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
2025-09-01 22:00:00+01:00,0.5899357199668884,0.5904581546783447,0.5899357199668884,0.5903187990188599,0,0.0,0.0,NZDUSD=X,NZDUSD,NZD,USD,major,True,False
